judul,narasi,label
Kenaikan Tarif Tol Adalah Karena Jokowi,"Dear haters, sebelum jadi bahan ketawaan, baca ini dulu ya
 
 Kenaikan tarif tol per 1 Nov 2015, didasarkan pada mandat Undang-Undang Nomor
 38 Tahun 2004 Tentang Jalan, Pasal 48 Ayat III. Pasal itu menyebutkan kenaikan tarif tol mengalami penyesuaian setiap dua tahun sekali.",1
Mereka Tak Pernah Bosan-Bosan Untuk Terus Membuat Berita Dusta Seperti Ini,"#AksiBelaBangsa
 
 #2019GantiPresiden
 
 #JagaPancasila
 Kami sebagai salah satu penggagas dan penyelenggara Aksi Bela Bangsa,
  jika membaca berita seperti ini maka dengan mudah akan bisa tahu 
 bagaimana pendukung rezim ini selalu berusaha memanfaatkan celah untuk 
 membuat dusta-dusta demi menjaga pencitraan junjungannya. Mereka tak 
 pernah bosan-bosan untuk terus membuat berita dusta seperti ini",1
"Muncul Isu Waduk Jatigede Jebol, Kapolsek Dan Bbws Nyatakan Tidak Benar","Kapolsek Jatigede, AKP Dadang Rostia: Berdasarkan informasi yang didapat di lapangan dari Yayat dan Irin, karyawan Sinohydro, bahwa sumber air yang diduga dari rembesan bendungan Jatigede itu tidak ada alias bohong",1
Miscaptioned Wolfpack Photo,"A lesson in Wolfpack leadership The 3 wolves in front are old & sick, they walk in front to set the pace of the running group lest they get left behind. The next 5 wolves are the strongest & best, they are tasked to protect the front side if there is an attack. The pack in the middle are always protected from any attack. The 5 behind them are also among the strongest & best; they are tasked to protect the back side if there is an attack. The last one is the LEADER. He ensures that no one is left behind. He keeps the pack unified and on the same path. He is always ready to run in any direction to protect & serves as the bodyguard to the entire group",1
Terjemahan Surat Al Kafirun Dalam Al-Quran Diganti Kata Non-Muslim,"Astaghfirullah.Allah Ya Kariim.
Ente bahlul ! Orang ini Waras apa tidak ya,
Sudah Tidak Bisa Didiamkan Rezim ini,
#salamakalsehat",1
Ternyata Menu Telah Dipesan Sebelumnya!,"Nah Ternyata Menu Telah Dipesan Sebelumnya!
 
 Pada 3 hari yang lalu ternyata berita Pengeboman Tempat Ibadah di Surabaya sudah diberitakan oleh media BBC NEWS INDONESIA. Padahal kejadian yang sesungguhnya tadi pagi.
 Ini benar-benar kejam dan biadab!
 Astaghfirulloh.",1
Narasi Pesan Himbauan Pencegahan Virus Corona Mengatasnamakan Unicef,"*INFORMASI PENTING*
 
 
 1. Corona merupakan virus berukuran besar. Diameter virus ini 400-500 micro, sehingga masker jenis apa pun dapat mencegah masuknya ke tubuh kita dan tidak perlu menggunakan masker yang mahal.",1
Video Penampakan Ribuan Burung Gagak Di Kota Wuhan China!,Video penampakan ribuan burung gagak di kota wuhan china!,1
Makan Cokelat Setelah Makan Mie Goreng Berakibat Kematian,SEKEDAR INFO KHUSUSNYA UTK ANAK KOST/ PERANTAUAN BUJANGAN/ siapa saja,1
Didit Anak Prabowo Subianto Berkampanye Untuk Mendukung Komunitas Gay,Nah Loo.Didit Anak Prabowo Subianto Berkampanye Untuk Mendukung Komunitas Gay.,1
Lensa Kontak Meleleh Karena Barbeque,"Lensa kontak terbuat dari plastik, dan saat dia membakar makanan, suhu overheating melelehkan lensa kontaknya!
 Jadi tolong beri tahu teman-teman Anda di sekitar barbeque dan dekat sumber api, tolong jangan memakai lensa kontak!",1
Bpbd Bogor Peringatkan Potensi Bencana Gerakan Tanah Di 22 Kecamatan,Dpt kiriman dr grup WA. Hoax atau bukan yaa?,1
Foto 70 Pesawat Angkut Disewa Untuk Antar Peserta Reuni 212,"70 pesawat angkut, 80 kapal pesiar 40 kapal selam, dan 5000 bus, dari barbagai negara di sewa untuk antar peserta Reuni 212. cebong jangan panik.",1
Kambing Melahirkan Anak Babi,Viral loor kambing melahirkan anak babi desa balong anyar kec.lekok kab.pasuruan,1
Panggilan Seleksi Rekrutmen Pertamina Tanggal 7-8 Juni 2020,"Surat bernomor 20198/HRD/PT Pertamina Persero/VI/2020 perihal panggilan seleksi rekrutmen karyawan (i). Dalam surat disebutkan lokasi seleksi rekrutmen di Gedung Perwira 2 Lantai 1 Jl. Medan Merdeka Timur 1A, Jakarta Pusat.",1
Pengurus Masjid Al-Waqfiyah Salemba Jakarta Tak Layani Doa Dan Solat Untuk Kematian Warga Yang Mendukung Kafir,"Alhamdulillahkel.pekojan,jati padang dan salemba bluntas tlh mengikrarkan.mudah2an yg lain mengikuti.dr hal yg kecilaamiinaamiin.
 .aamiin yaa qabul",1
"Foto Makhluk Yang Menyerupai Manusia Tikus Raksasa, Akibat Durhaka Kepada Orang Tua","Foto Makhluk Yang Menyerupai Manusia Tikus Raksasa, Akibat Durhaka Kepada Orang Tua",1
Situs Gurubp.Com Inilah Kerjaan Menteri Ojol Koplak,"Inilah kerjaan Menteri Ojol Koplak
 Yang Justru Merusak Pendidikan Moral Anak-anak",1
"Foto Rasul Nya Cebong,","RASUL NYA CEBONG,",1
Share 79 Emoticon Baterai Ke 4 Grup Untuk Mengisi Penuh Baterai Hp Anda,Ni magic betul. Serius.dicipta oleh nur syazwina syukrina zurinapelajar universiti. Coba kirim ke 4 grup dan battery anda akan penuh 100%.,1
Jokowi: . Itu Saya Lagi Demam Jadi Wajar Saja Kalau Ngk Fokus,JOKOWI: Waktu Saya Bilang Penganguran Digaji Dan Mobil Esemka di Produksi Itu Saya Lagi Demam Jadi Wajar Saja Kalau Ngk Fokus,1
"Video Ruangan Kantor Komisaris Utama Pertamina, Disegel Serikat Pekerja Pertamina Yg Menolak Ahok","Ruangan kantor Komisaris Utama Pertamina, Disegel Serikat Pekerja Pertamina yg menolak AHOK",1
Tenaga Medis Di Sampang Sengaja Sebarkan Corona Dengan Cara Disuntik,"Mon tak mateh yah ken esuntik mateh le pas epositif aghi corona (Kalau tidak meninggal pasiennya disuntik mati. Lalu dikatakan karena korona), Karena bagi para dokter korona itu uang",1
Tni Mengancam Polri,"BERITA BUAT POLISI TOLONG BERI TAHU
 buat para polisi
 KAMI TNI tidak akan pernah bisa kalian imbangi karna kami PERTAHANAN bukan KEAMANAN ,KAMI AHLI DALAM BERPERANG, BUKAN AHLI dalam MENINDAS MASYARAKAT",1
Video Gereja Minta Di Azankan Corona Ga Aktif Bila Di Dengarkan Azan,Gereja minta di azankan.mrk yakin krn berdasarkan riset corona ga aktif bila di dengarkan azan atau Alquran.Mashaallah.,1
Polisi Mulai Intimidasi Warga *Infoakurat,Bocoran survei internal TKN posisi jaenuddin sdh tertinggal 4% dari Prabowo. Polisi mulai intimidasi warga *InfoAkurat,1
Rumah Sakit Kanusojo Balikpapan Telah Menerima Pasien Positif Virus Corona,"Bismillah
 
 Info penting
 
 Usahakan keluar memakai MASKER karena di RS. Kanujoso sudah menerima PASIEN POSITIF CORONA. ORANG BALIKPAPAN BARU DATANG DARI CHINA (berita akurat)",1
Ambulans Dki Tidak Membawa Batu Dan Bensin,Dia menyatakan bahwa mobil ambulans yang dimaksud tidak membawa batu mau pun bensin.,1
Disdikbud Lampung Tengah Keluarkan Surat Kepada Kepala Sekolah Agar Mengirim Siswanya Untuk Menyambut Kunjungan Presiden Jokowi,"PEMERINTAH KABUPATEN LAMPUNG TENGAH
DINAS PENDIDIKAN DAN KEBUDAYAAN
Jl. Hi. Muchtar No. 01 Telepon (0725) 26212 Fax. (0725) 26212
Gunung Sugih Lampung Tengah Provinsi Lampung 34161
Email: dinaspendidikanlampugtengah@gmail.com",1
: Pencatutan Logo Kampus Dalam Poster Aksi Penjarakan Ahok,Pencatutan Logo Kampus Dalam Poster Aksi Penjarakan Ahok,1
Anak Durhaka Berubah Menjadi Ikan,Beredar video ikan berbentuk aneh dengan judul video Anak Durhaka.,1
Anies Diberi Gelar Kehormatan Oleh Perkumpulan Tiong Hoa Dg Nama Liem Ay Bon,Anies Diberi Gelar Kehormatan oleh Perkumpulan Tiong Hoa dg Nama Liem Ay Bon,1
Picture Of Stay Home In India,#Stay _ home in india,1
Ketua Kpud Bekasi Meninggal Dunia,"Innalilahi wainnalillahi rojiun

Akhirnya KETUA KPUD BEKASI MENINGGAL DUNIA.

TRAGIS",1
: Polres Tolikara Pastikan Kebakaran Kantor Kpu Tolikara Hoax,Polres Tolikara pastikan kebakaran kantor KPU Tolikara hoax,1
Jus Daun Pepaya Mentah Obat Dbd,"Dari Prof. A.A. Mattjik mantan rektor IPB terkait pengobatan Demam Berdarah, krn skrg DBD sdg menggejala mungkin bisa sbg obat alternatif:",1
Video Cara Pertolongan Emergency Covid 19,"Begini cara pertolongan Emergency Covid 19 . pasang Ventilator + jalan terakhir suction utk mengangkat dahak/lendir di paru2, kalo semua gagal, *Good Bye* jangan main~main, lebih baik *Stay at Home*",1
Presiden Jokowi Melecehkan Bendera Merah Putih,"coba dilhat baik yang melecehkan bendara Indonesia yang mana? tapi nyatanya yang sekarang di tahan di Polda metro yang pegang bendara merah putih di tangan, mohon yang punya kekuatan hukum advokat pengacara atau apa saja minta tolong didampingin anak STM ini kasihan tidak ada yang membelanya.",1
Ular Makan Senapan Laras Panjang Jenis Ak 47,Saking lapar nya Ular ini makan senapan laras panjang jenis AK 47.,1
"Mendagri Tidak Memberi Ijin Cuti Kepada Walikota Sumbar Untuk Menunaikan Ibadah Haji, Rezim Setan.","Mendagri tidak memberi ijin cuti kepada walikota Sumbar untuk menunaikan ibadah haji, rezim setan.",1
Foto Sekarang Malesiya Sapu Habis Penduduk Asing.,"Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing",1
Modus Pembunuhan Dengan Rekaman Suara Tangisan Bayi Dan Membuka Semua Keran Air,"Polisi tersebut memberitahu wanita itu bahwa sebuah rekaman pembunuhan merekam suara bayi menangis & menggunakannya sebagai tipuan.
 Wanita di dalam rumah akan berpikir bahwa ada seseorang yang menelantarkan bayinya di luar mereka.",1
"Jelaslah, Siapa Mereka","Mereka ini berfoto diwarung Martabaknya anaknya Jokowi. Kawan2 bisa liat didinding belakang mereka ada gambar simbol apa? Hmmmjelaslah, siapa mereka.",1
Cek Saldo Rekening Di Bank Bri Terutama Yang Sudah Registrasi Hp Menggunakan Kk Dan Nik,"Yang punya rekening di bank BRI di harap cek saldonya terutama yang sudah registrasi hp yang di pakai KK &NIK .
 kabar nya di beberapa wilayah sumatra banyak nasabah yang kehilangan saldo nya dari 5 jt,20 jt,40jt.bahkan ada yang saldo nya 100 ribu seorang nasabah di BRI di kendiri kebobolan RP.500 juta.di tabung di BRI kartu tani juga ada yang kena 5 juta uang karyawan OMG raib/bobol 20 juta di tekening ATM BRI SARIAH .
 # SUNGGUHHHHHH_ANEHHHHHH",1
Hanya Bermodalkan Ini Mereka Ingin Mahzulkan Presiden,Hanya Bermodalkan Ini Mereka Ingin Mahzulkan Presiden! Tepok Jidat,1
Minum Air Es Sebabkan Sakit Jantung,"Tahukah anda Jantung kita ini paling pantangannya apa? Anda mungkin blm tau, setelah membaca tulisan ini akan kaget!",1
Ribuan Suara Pemilih Prabowo Hangus Karena Kecurangan Pemilu Di Turki,"Malaysia, Qatar, Jepang, Hongkong, Frankfurt kini giliran Turki proses Pilpres kacau. Diperkirakan ribuan suara 02 hangus. Jangan biarkan terjadi di dalam negeri. Datang ke TPS, Tusuk Prabowo Sandi. Awasi kotak suara, lawan kecurangan, jangan pulang sebelum menang.",1
Mahasiswa Uinsu Meninggal Dunia Saat Melaksanakan Demo Di Kota Medan,"Adanya mahasiswa dari Universitas Islam Negeri Sumatera Utara yang meninggal saat melaksanakan aksi demo di kota Medan, Selasa 24 Agustus 2019.",1
Pks Memasang Spanduk Di Depok Yang Bertuliskan #2019 Membawa Misi Merubah Negara Demokrasi Menjadi Sistem Khilafah Islamiyah,"Sudah saya perintah untuk dicopot. Saya pastikan spanduk tersebut bukan produk PKS, kata Ketua Fraksi PKS Dewan Perwakilan Rakyat Daerah Kota Depok Suparyono, Jumat (27/4).",1
Deddy Corbuzier Berikan Mobil Untuk Shinta Nuriyah,"Allahumma sholli ala syayyidina Muhammad. Jantung berdetak keras. Bersyukur terasa terenyuh. Mualaf Deddy Corbuzier memberi hadiah mobil kepada Nyai Sinta Nuriyah Wahid. Terenyuh karena 2 hal. Pertama, hadiah diberikan dalam momentum Hari Ibu, 22 Desember 2019. Kedua, mobil yang dihadiahkan kompatibel bagi kondisi Nyai Sinta Nuriyah Wahid.",1
Warna Liturgi Khusus Pekan Suci Pada Tri Hari Suci,"MEMAHAMI WARNA LITURGI KHUSUS PEKAN SUCI
 
 Minggu Palma, warna merah atau meriah. Simboliknya menyambut Yesus sebagai Raja, Hosana Putra Daud, yang memasuki gerbang Yerusalem. Kelak kita akan ganti disambut Sang Raja Yerusalem abadi, ketika kita memasuki gerbang Yerusalem abadi. Yaitu hidup kekal.
 Kamis Putih, warna liturgi putih atau kuning muda. Simbolik kesucian diri ketika Yesus menyerahkan diri kepada Allah Bapa dan meninggalkan warisan bagi kita untuk melakukan Perjamuan Kudus atau misa. Pada saatnya kita kelak akan berserah diri kepada Tuhan Yesus yang sesungguhnya Allah Bapa sendiri. Dan kita akan diikutkan dalam perjamuan Kudus di surga. Syaratnya hati kita harus senantiasa putih bersih.
 Jumat Agung warna liturgi merah, bukan hitam. Sesudah konsili Vatikan II, Gereja merubah warna liturgi Jumat Agung menjadi merah. Jumat agung bukan lagi sebagai penderitaan Tuhan Yesus, tapi sebagai tanda kemenangan atas maut. [.]",1
Foto Marcela Zalianty Bersama Sandiaga Uno,Tercyduck. foto Sandiaga Uno bersama Marcella Zalianty,1
"Tertipu Belanja Online, Warga Bisa Lapor Polisi Lewat Tiga Jalur Ini","Tertipu Belanja Online Adukan Pada Interpol
 Jika ada yang TERTIPU BELANJA ONLINE, untuk sekarang kita mengadukan tentang hal tersebut kepada Pihak Polri maupun Interpol.
 Cara adukan TERTIPU BELANJA ONLINE, cukup kirimkan NOMOR REKENING orang tersebut yang sudah menerima TRANSFER serta BUKTI TRANSFER atau BUKTI LAINnya ke EMAIL :",1
Seorang Bayi Perempuan Lahir Di Rs Uruguay Dengan Tangan Tertutup Seperti Orang Berdoa Menempel,"Seorang bayi perempuan lahir di rs Uruguay dengan tangan tertutup seperti orang berdoa menempel. Dr dan orangtuanya sepakat untuk mengoperasi tangan bayi itu agar normal, operasi sukses. Betapa kagetnya ketika dilihat di telapak tangan tertulis kalimat GOD IS COMING BACK (TUHAN akan segera datang kembali). Tuhan mengirim pesan singkat lewat bayi itu dan misi bayi itupun selesai, 3 jam kemudian sang bayi pun meninggal.",1
Pihak Kepolisian Tidak Melarang Hotel Di Banyuwangi Memasang Atribut Natal Dan Tahun Baru,Hotel di Banyuwangi Diimbau Tak Pasang Atribut Natal,1
Jendral Gatot Menyatakan Banser Nu Rasis,"Sabtu, 04 November 2017
Soal Pembubaran Pengajian Akbar Umat Muslim Dari Ust Felix Siauw, Jendral Gatot Nurmantyo : Banser Adalah Kelompok Yang Sangat Rasis Dan Radikal, Tidak Jauh Beda Dengan Komunis",1
Kapal Tenggelam Di Danau Toba,"DANAU TOBA BERDUKA
INNALILLAHI WA INNAILLAHI ROJIUN
Buat rekan2 mari sama sama kita berdoa : baru tenggelam kapal jurusan tiga ras simanindo. muatan penumpang 183 orang. sepeda motor 40. info yang selamat baru 3 orang. kejadian baru aja. semoga semua korban selamat. Aamiin",1
"Sebelum Di Setrum Mati, Permintaan Pria Ini Membuat Surat Wasiat Pada Ibunya","SEBELUM DI SETRUM MATI, PERMINTAAN PRIA INI MEMBUAT SURAT WASIAT PADA IBUNYA",1
Gambar Karikatur Di Media Prancis,"Gambar karikatur di media prancis, tentang pilpres indonesia 2019 yang menelan korban jiwa kpps 700 orang.",1
Video Detik-Detik Pesawat Komersial Jatuh Di Pemukiman Dekat Bandara Internasional Jinnah Karachi Pakistan,"Pesawat komersial jatuh Detik detik pesawat komersial jatuh di permukiman dekat Bandara Internasional Jinnah Karachi Pakistan, Jumat (22/5/2020).",1
Situs Operaind,#saveILC,1
Foto Sekarang Malesiya Sapu Habis Penduduk Asing.,"Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing",1
Bem Ri Tegas Akan Hentikan Pencalonan Jokowi Di Pilpres 2019,Nah ini baru demo mahasiswa bro! Bukan yang demo dibayar 40 rb  BEM RI Tegas akan Hentikan Pencalonan Jokowi di Pilpres 2019 Aliansi ini menilai jika kondisi negara Indonesia semakin memprihatinkan. #2019GantiPresiden,1
Kemarau Panjang Akan Melanda Dunia Pada Tahun 2019-2022 Dan Akan Turun Dajjal,"Musim kemarau sedang melanda berbagai wilayah di Tanah Air. Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) dan Badan Nasional Penanggulangan Bencana (BNPB) pun memperkirakan puncak musim kemarau terjadi pada Agustus dan September 2018.",1
Aceh Boikot Nasdem Dan Surya Paloh,"ACEH BOIKOT NASDEM.SURYA PALOH ATAU SURYA PALEH
 PENGHIANAT AGAM,JANGAN LAGI NGAKU PUTRA ACEH,ANDA PUTRA YAHUDI",1
Pilkada 2020 Sumenep Siap Digelar,Rakyat Sumenep Menentukan,1
Kemenkominfo Mengeluarkan Daftar 319 Media Abal-Abal,"[] Jelang lebaran, Kemeninfo RI bikin gebrakan yang ditujukan ke pemilik media.
 
 Ada 319 daftar media dituding abal2 alias bodrek. Berikut nama pemilik dan medianya. []",1
Menteri Luar Negeri Indonesia #Retnomarsudi Mengatakan Bahwa Pemerintahannya Kewalahan Oleh Kepemimpinan #Ulmwp,Menteri Luar Negeri Indonesia #RetnoMarsudi mengatakan bahwa pemerintahannya kewalahan oleh kepemimpinan #ULMWP dari #PapuaBarat yang sudah membuat #PapuaBarat sebuah fenomena global,1
Saling Menyerang Menggunakan Klaim Mirip,UNTUNG KETEMU NIH VIDEONYA KESAKSIAN MAHFUD MD ADALAH AGENDA LGBT & ZINA YG DIUSUNG JOKOWI KE DPR RI AGAR DI SAHKAN MASIH MAU DUKUNG 01?,1
"Judul Artikel Nama Muhammad Dan Ali Dilarang Terbang, Kebijakan Imigrasi Bukti Diskriminasi Umat Islam","Kebijakan baru Imigrasi Indonesia terhadap diskriminasi nama Muhammad dan Ali tidak boleh terbang di Bandara Soekarno Hatta menuai kecaman Anggota Komisi III DPR RI, Aboebakar Alhabsyi. Ia mengatakan, diskriminasi yang terjadi di bandara pada peraturan keimigrasian di layanan autogate Bandara Soekarno Hatta melukai umat Islam",1
Lady Gaga Melantunkan Surat Ad-Duhaa,"MENGHOBOHKAN DUNIA

LADY GAGA MELANTUNKAN SURAT AD-DUHAA",1
Indonesian Foreign Minister #Retnomarsudi Says Her Government Is Overwhelmed By The #Ulmwp Leadership,Indonesian Foreign Minister #RetnoMarsudi says her government is overwhelmed by the #ULMWP leadership of #WestPapuans who have made #WestPapua a global phenomenon,1
Menggunakan Topi Kerucut Di Tahun Baru Berarti Murtad,"TAHUKAH ANDA, Topi Kerucut Tahun Baru, Tanda Muslim Telah Murtad. Topi Tahun Baru yg berbentuk kerucut ternyata adalah topi dengan bentuk yang di sebut SANBENITO, yakni topi yg digunakan Muslim Andalusia untuk menandai bahwa mereka sudah murtad dibawah penindasan Gereja Katholik Roma yang menerapkan INKUISISI SPANYOL.",1
"Gibran: Kata Bapak Jadi Pemimpin Itu Tidak Perlu Pintar, Makanya Saya Akan Mencanlonkan Diri Menjadi Walikota","Gibran: Kata Bapak Jadi Pemimpin Itu Tidak Perlu Pintar, Makanya Saya Akan Mencanlonkan Diri Menjadi Walikota",1
Ribuan Warga Baduy Sudah Bergerak Menuju Ibukota,"Iring2ngan Suku BADUI Berangkat Kejakarta Tanpa Alas Kaki .
Apa Yg ingin Mereka Bela Sebab Selama Ini Hidup Mereka Mandiri Tanpa Bantuan Pemerintah Biarpun Diberikan Mereka Tolak .",1
Video Cina Rrc Menyusup Masuk Melalui Bandara Banyuwangi. Ketahuan Dan Ditangkap,Cina RRC menyusup masuk melalui Bandara Banyuwangi. Ketahuan dan ditangkap.,1
Ketaatan Dan Loyalitas Tni Hanya Kepada Presiden,"Kataatan dan Loyalitas TNI Hanya kepada presiden, BOCAH GEMBLUNG, TNI itu HARUS TAAT dan SETIA pada NEGARA KESATUAAN REPUBLIK INDONESIA.",1
Kangkung Yang Mematikan Dan Membawa Malapetaka,Menakutkan. lintah kangkung membunuh,1
Alat Bantu Pak De Canggih,"Alat bantu pak de canggih banget ya,kerenn",1
"Bendung Walahar Mau Meluap, Jati Luhur Mau Penuh","Bendung walahar air nya mau meluap.
 
 yg di Karawang siap siap
 
 Sekarang mau di buka
 
 infonya jati luhur udah mau penuh. udah gk menampung.
 
 walahar dapat kiriman air dari bandung infonya
 
 Mohon hati2 siaga,skitar karawang,info dari BPBD karawang.
 
 7 pintu air d curug sudah d buka karena air sudah meluap d skiratan purwakarta. karawang siap siaga",1
Universitas Indonesia Tidak Terkait Dengan Kelompok Ikatan Keluarga Besar Universitas Indonesia,Kantor Humas dan KIP UI menegaskan bahwa Universitas Indonesia tidak memiliki kaitan apapun dengan kelompok tersebut dan pernyataan sikap kelompok tersebut tidak mewakili sikap Universitas Indonesia.,1
Italia Tidak Bisa Mengontrol Virus Dan Mengucapkan Selamat Tinggal Kepada Dunia,In itly they couldnt control the virus so the people of italy is saying goodbye to the world outside the Majid of Milan . This is really Heart BreakingStand With ItalyLets Pray Help From AllahI AM CRYING we stand with Italy lets pray help from Allah,1
Suara Klakson Om Telolet Om Yang Berarti Saya Yahudi,Suara Klakson Om Telolet Om Yang Berarti Saya Yahudi,1
Ketua Kpu Imbau Masyarakat Hormati Hasil Pemilu Walau Banyak Kecurangan,"Ketua KPU Imbau Masyarakat Hormati Hasil Pemilu Walau Banyak Kecurangan,",1
