tanggal,judul,narasi,label
13-Apr-18,Kpk Bantah Mengusulkan Pemilihan Kepala Daerah Melalui Dprd,"Kami tegaskan hal tersebut tidak benar. KPK tidak pernah menyimpulkan, apalagi mengusulkan, agar kepala daerah dipilih oleh DPRD",0
6-Sep-19,Pt Waskita Karya Bantah Adakan Interview Rekruitmen Karyawan,"halo, dapat dipastikan surat panggilan tersebut HOAX alias penipuan ya. tetap berhati-hati dalam menerima informasi",1
20-Jan-19,Tusuk Gigi Dan Kunyit Pendeteksi Borax,"Simbol KB 2JARI di daerah Bantul projotamansari dipaksa tutup terpal. Setdaahudeh kronis amat ame 2JARI, tuh patung kaga salah ape2 lo blongsongi pake terpal kaya buah nangka. Paraah coyy",1
11-May-18,Klarifikasi Dinas Kesehatan Kota Palopo Terkait Isu Beredarnya Obat Kedaluwarsa,"Kami jamin obat yang didistribusikan kualitasnya bagus, tidak ada yang kedaluwarsa seperti yang dituduhkan orang tertentu akhir-akhir ini. Peredaran obat-obatan di Palopo dikontrol dan diawasi hingga sampai ke masyarakat,",0
5-Apr-20,Menara Jaringan Telekomunikasi 5G Di Inggris Dibakar Karena Hoax Virus Corona,Hoax seputar virus corona menyebabkan kerusakan pada jaringan telekomunikasi di Inggris. Sejumlah tower 5G di Inggris dibakar karena hoax yang mengatakan bahwa 5G menyebabkan virus corona.,0
1-Nov-17,"Bantah Hoaks, Kominfo Sebut Registrasi Sim Murni Untuk Keamanan","Bantah Hoaks, Kominfo Sebut Registrasi SIM Murni untuk Keamanan",0
5-Jun-17,Shah Rukh Khan Meninggal Dunia,European news network called El Pais TV announced a breaking news segment that SRK was killed along with seven others when a private jet he was travelling in crashed.,1
17-Jul-20,Covid-19 Tidak Murni Sebabkan Kematian,"Dr. Stoian Alexov, ahli pathologi di Eropa, menyebut WHO sebagai organisasi medis kriminal, yang menciptakan ketakutan dan chaos di seluruh dunia tanpa memberikan bukti wabah yang dapat diverifikasi dan obyektif. Telah banyak kritikan yang mengatakan bahwa data korban tidak valid dan murni sebab selalu ada penyakit lain yang menyertai/komplikasi.",1
24-Jan-17,Buku Berkonten Sekolah Komunisme,"Konten itu muncul dalam buku kisi-kisi untuk mata pelajaran Bahasa Inggris pada halaman 16 dengan judul New Mentor: Rahasia Cerdas Membedah Kisi-kisi UN Bahasa Inggris SMA/MA 2016 dengan tebal 170 halaman. Dalam latihan soal, dimuat teks berjudul Announcing The Robert S. Kenny Prize dengan gambar palu arit",0
21-Sep-18,Ferdinand Hutahean Menyatakan Akun Twitter @Ferdinandfarel Bukanlah Miliknya,"Saya akan mempidanakan org yg menyebarkan dan membuat akun twitter ini. 2011 sy belum punya akun twitter dan tidak punya akun twitter. Itu foto yg digunakan adlh foto saya. Anda menyebarluaskan hoax dgn gaya pura2 bertanya. Oh ya, betul anda kontributor Asia Sentinel, tulis akun Twitter Ferdinand Hutahaean @LawanPolitikJW",0
29-Dec-16,"Rakyat Miskin Nekat Jual Emas Rekannya Untuk Bayar Tempat Tinggalnya Di Tahan Tanpa Belas Kasihan, Pemerintah Mencuri Uang Rakyat Di Lindungi Hukum Pun Bungkam!","#SEBARKAN Rakyat miskin nekat jual emas rekannya untuk bayar tempat tinggalnya di tahan tanpa belas kasihan, pemerintah mencuri uang rakyat di lindungi hukum pun bungkam! Karena Himpitan Ekonomi Alasan Rismaya Jual Emas Waris, Bayinya Turut Masuk Penjara",0
31-Jan-17,: Waspadai Buah Naga Oplosan,"Mengkonsumsi Buah Naga perlu kejelian dalam memilih buah yang aman dikonsumsi, karena sudah banyak beredar buah naga yang diberi hormon oplosan dalam proses membesarkan buah",0
11-Aug-20,"Terkait Pembakaran Poster Habib Rizieq, Anggota Fpi Klaim Kebal Bacok","Ketum FPI : Poster Habib Rizieq Dibakar, Seluruh Anggota FPI Kebal Bacok dan Kami Siap Perang",1
17-Mar-20,Suspect Corona Yang Melarikan Diri Dari Rs Persahabatan Merupakan Driver Ojek Online,"Hati-hati jika kontak fisik dgn orang ini, dia sudah dinyatakan positif corona dan kabur waktu di rawat di RS, sekarang dia jadi buron krn takut menyebarkan virus corona sebab dia masih tetap kerja (gojek) bagi yang mengenali atau bertemu orang ini segera laporkan agar tidak menyebar virusnya, terimakasih.",1
24-Jun-18,Kemendagri Tidak Pernah Mengeluarkan Dan Mengedarkan Surat Pembekalan Cpns Tahun 2018,"Surat itu dipastikan hoax, surat palsu.",0
26-Nov-16,Mengapa Kita Menyukai Hoax Atau Kabar Bohong?,"Mengapa kita menyukai hoax atau kabar bohong? Riset yang dilakukan oleh Robert Feldman, psikolog dari University of Massachusetts menunjukkan bahwa kebohongan memiliki keterkaitan dengan kepercayaan diri. Saat kepercayaan diri kita terancam seseorang akan dengan mudah berbohong. Riset Feldman ini dimuat dalam Journal of basic and Applied Psychology. Setidaknya 60 persen dari orang yang diriset oleh Feldman ini berbohong dalam setiap perbincangan yang dilakukan. Hal serupa juga terjadi pada internet, kita kerap menambahi kabar yang belum pasti dengan kebohongan sehingga menghasilkan hoax berantai",0
5-Dec-15,Isu Perbedaan Surat Al Hujurat 8 Pada Al Quran Sumbangan Kerajaan Arab,"Tolong perhatikan Al Quran sumbangan Arab Saudi yang dibagikan gratis, ayat2nya banyak diubah, bandingkan dengan Al Quran yang dulu,",0
20-Dec-17,Felix Siauw : Umat Muslim Yang Mengucapkan Kata Selamat Natal Wajib Dipenjarakan Karena Menistakan Agama Islam,"Felix Siauw : Umat Muslim Yang mengucapkan Kata selamat natal Wajib Dipenjarakan Karena Menistakan Agama Islam Republiknkri.org Saya senang, karena sepertinya tidak akan ada provokasi seperti yang saya takutkan menjelang perayaan Natal 25 Desember 2017. Sayangnya saya harus menunda kesenangan saya itu, karena muncul video Felix siauw yang membahas soal Natal dan ada tudingan-tudingan yang sangat berbahaya.",0
29-May-17,Pemaknaan Uud1945 Pasal 30 Sebagai Dasar Hukum Warga Negara Andil Dalam Keamanan Negara,UUD 1945 pasal 30 diklaim sebagai dasar hukum bagi warga negara untuk turut terlibat menjaga keamanan negara.,0
10-May-19,Pesan Berantai Teresia Fidalgo,"Kepada kalian, kalian harus membaca sekarang dan jangan berhenti membaca. Hi namaku Teresa fidalgo aku meninggal saat 27 thn. Jika kalian tidak share kirimna ini kepada 20 org maka aku akian tidur disebelahmu selamanya jika kamu tidak percaya carilah diinternet tentang aku Teresa fidalgo jadi kalian harus share kiriman ini kepada 20 orang",1
13-Feb-17,Tni Bergerak Ke Megamendung Untuk Menghadang Polisi Dan Lindungi Habib Rizieq,Breaking news!: Ada info pasukan elit TNI bergerak ke Megamendung menghadang polisi. Allohu Akbar.Takbir!,1
27-Jun-18,Sindrom Siklopia,Cyclopia (juga cyclocephaly atau synophthalmia) adalah bentuk langka dari holoprosencephaly,0
22-Mar-20,Akan Ada Penyemprotan Racun Untuk Virus Corona Dari Malaysia Dan Singapore Melalui Udara,"Pemberitahuan bahwasannya nanti mlm pada pukul 23.00 wib agar kita tidak ada yg keluar rumah,jika ad menjemur pakaian atau makanan segera diangkat dibawa masuk,karena mulai pukul 23.00 wib akan ada penyemprotan racun untuk virus corona dari malaysia dan singapore melalui udara,bila besok pagi hujan jgn keluar rumah dulu sampai hujan berhenti.mohon beritahukan kepada keluarga,sahabat atau tetangga bapak ibu sekalian. Trima kasih",1
12-Jul-20,Suntik Kb Sebabkan Kista Ovarium,"Hanya sekedar mengingatkan buat para ibu2 khususnya yg sdh punya suami,di anjurkan untuk Program KB krna menunda masa kehamilan.dn perlu ibu2 ketahui kista Ovarium ini di sebabkan dari penimbunan DARAH KOTOR(DARAH HAID)dalam jangka panjang. Kista OVARIUM ini di sebabkn dari KB suntik 3bln, di mana darah HAID tidak normal bisa di bilang berhenti total krna efek suntikkn nya.",1
4-May-18,Gunung Gonggang Di Sagaranten Sukabumi Dikabarkan Akan Meletus,"Muncul isu Gunung Gonggang, yang berada di antara Kecamatan Sagaranten dan Purabaya, disebut akan meletus. Isu tersebut merebak di kalangan masyarakat, khususnya di wilayah Kecamatan Sagaranten dan Purabaya. Badan Meterorologi Klimatologi dan Geofisika (BMKG) memastikan isu tersebut hoax atau berita bohong.",0
10-Jul-20,"Pendidikan Agama Islam  Dan Bahasa Arab Ditiadakan Di Sekolah Madrasah Ra, Mi, Mts, Dan Ma","PENDIDIKAN AGAMA ISLAM (PAI) DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA Parah!",1
9-Aug-20,Metro Tv: Mafindo: Perlu Ada Kode Etik Bagi Influencer,"Beberapa waktu lalu ramai menjadi pembicaraan soal konten video yang dibuat musisi Anji bersama Hadi Pranoto yang mengklaim menemukan obat herbal covid-19. Meski Anji telah meminta maaf atas kegaduhan yang terjadi, namun yang menjadi sorotan yakni etika pembuat konten di media sosial. Masyarakat Anti Fitnah Indonesia (Mafindo) berpendapat bahwa perlu adanya kode etik sebagai pedoman bagi para influencer.",0
04-Okt-18,Penggunaan Foto Di Post Jangan Terlalu Bangga Telah Membangun Insfrastruktur!,Jangan terlalu bangga telah membangun insfrastruktur! Hanya dalam hitungan detik Allah SWT hancurkan.,1
20-Sep-18,Prabowo Berhutang 17 Triliun Rupiah,"Prabowo berhutang 17 Triliun rupiah. Mengurus perusahaannya aja dia ngak sanggup, apa lagi mengurus negara. @prabowo",1
20-Jun-20,Wapres Pemerintah Gak Sengaja Memakai Dana Haji Jadi Gak Berdosa,Wapres Pemerintah Gak Sengaja Memakai Dana Haji Jadi Gak Berdosa,1
26-Apr-18,Disinformasi Csr Pt Telkom Untuk Gereja Dan Masjid,"membandingkan dua kasus, yang itu pun berasal dari dua lokasi yang berjauhan dan dari periode tahun yang berbeda, kurang tepat. Apalagi untuk menjadi kesimpulan untuk menilai kebijakan CSR PT Telkom.",0
16-May-18,Mitra Ojek Online Diserang Hoaks Racuni Pesanan Makanan Konsumen,"Teman=teman pengguna GO-JEK, sikapi informasi dengan bijak, jangan terpancing oleh provokasi,",0
1-Sep-18,Foto Massa Aksi 67,"Massa yang tergabung dalam Aksi 67 melakukan long march dari Masjid Istiqlal menuju gedung Bareskrim Mabes Polri, Jakarta, Jumat (6/7).",0
10-Oct-19,Foto Bernard Abdul Jabbar Yang Sedang Dirawat Di Rumah Sakit Usai Ditetapkan Tersangka & Ditahan Kasus Ninoy K,"Sekjen 212 Ustaz Bernard Abdul Jabbar disebut mengalami kelelahan dan ada sedikit pembengkakan di jantung, sehingga mengharuskannya dirawat di Rumah Sakit Pusat Otak Nasional (RS PON) Cawang, Jakarta Timur.",1
2-Jan-18,Begini Kreativitas Dan Hasil Karya Anaknya Pleicieden? Serius Nanya Niy,Begini kreativitas dan hasil karya anaknya pleicieden? Serius nanya niy Termasuk pelecehan bukan ya kalo anak pleicieden yang bikin ? Serius nanya niy Cebongers kira kira bersuara atau diam ya ? Serius nanya niy,0
7-Aug-20,"Foto 1 Agustus 2020, Jutaan Warga Jerman Turun Ke Jalan Menolak Kemerdekaannya Dirampas Dengan Dalih Virus Sepele.","1 Agustus 2020, jutaan warga Jerman turun ke jalan menolak kemerdekaannya dirampas dengan dalih virus sepele. Kenapa menolak wajib masker? Karena jika menerimanya begitu saja, maka kita akan dipertemukan dgn kewajiban baru lagi; wajib vaksin. Jika wajib vaksin berhasil maka akan disusul dgn wajib ini wajib itu hingga kita benar-benar 100% di bawah kontrol mereka",1
25-Jun-18,Foto Wanita Iran Yang Menonton Piala Dunia Tanpa Hijab Menjadi Viral,Sebuah foto penggemar yang tampaknya biasa di Piala Dunia akan menjadi viral dan melihat lebih dekat pada gambar menunjukkan alasannya.,0
28-Nov-16,Gudang Senjata Israel Meledak,ALLAHU AKBAR GUDANG SENJATA MILIK ISRAEL MELEDAK,1
2-Jan-17,Bpjs Lebih Sadis Dari Pajak,"Bener Nggah nie. Bagi yg sudah mengikuti BPJS apakah ada yg telah menerima surat edaran mohon bisa dibuka disini * MENGERIKAN, . . . . . * BPJS lebih sadis dari PAJAK",0
5-Sep-17,Indonesia Kirim 10.000 Tentara Ke Myanmar,Alhamdulillahselamat berjihad para petangguh kami.smoga kalian diridhai Allahamiin Ya Rabbal alamii.,1
5-May-18,Harusnya Pak Fadli Zon Sadar,"Harusnya Pak Fadli Zon Sadar. Kami Paspampres, Terutama Grup A, Tim Advance Dan Aslog Paspampres, Selalu Ada Hampir 16 Jam Disamping Bapak Presiden Jokowi. Karena Kami Harus Mempersiapkan Semua Kebutuhan, Kepentingan Beliau, Termasuk Seleksi Siapapun Yg Mau Bertemu Beliau. Jadi Paspampres Lebih Tahu Apa Yg Dilakukan Dan Dikerjakan Bapak Presiden Jokowi, Kami Tahu Kinerjanya. Dan Kami Juga Tahu Bahwa Kinerja DPRRI Periode Ini Paling Runyam. Target Kerja Tidak Terpenuhi. Ahli Nyinyir Dan Kinerja Nol Besar @FadliZon #JanganGorengPaspampres #JanganMainApi",1
19-Jan-17,: Ustadz Suratman Meninggal Akibat Pengeroyokan Kader Gmbi,"Kabar Duka saudara muslim kita yg dr Bogor yg d keroyok GMBI di Bandung salah satunya adalah Ust Suratman guru d Darunnajah Cipinang. adalah lulusan Gontor asal Weleri Kendal. kemarin 17 jan, wafat Innalillahi wainnaillaihi rojiun. mohon doa untuk beliau.smoga Husnul khotimahaamiin",1
19-Mar-18,Permen Mengandung Narkoba Kasus Siswa Sd Solok,"Kepala BBPOM Padang, Martin Suhendrik menjelaskan pihaknya langsung menurunkan tim untuk mengambil sampel permen yang disebut mengandung narkoba. Kami mendapat info terkait kasus tersebut Jumat lalu dari pihak kepolisian. Hari itu juga saya perintahkan tim turun. Hasil dari uji labor permen dimaksud negatif dari unsur narkoba, terang Martin.",1
7-Mar-18,Klarifikasi Polri Tentang Larangan Penggunaan Gps Saat Mengemudi,"Setyo menambahkan, polisi menilai penggunaan GPS berbahaya saat berkendara jika pengendara tiba-tiba berhenti tanpa menepi di jalan. Ya berhenti dulu, minggir, jangan tiba-tiba berhenti di tengah jalan atau sambil berkendara membuka aplikasi. Jadi dengan adanya teknologi jangan malah kita kembali tanpa aturan, tegas dia.",0
4-Jan-18,Semut Charlie,Kaget banget ngeliat ini semut ada dideketx Nabiluntung liat dan langsung saya the end. Untungx juga liat postingan kk Laely Akbar semalam jadi tau ini semut berbahaya banget. Semoga ga ada lagi semu2 yang kayak gini lagi. Bersyukur sekali saya liatkalo ga mungkin Nabil udah digigit? saya kira ada diluar negri aja ini semuteh taux liat langsung dan hampir gigit Nabil?namax semut CHARLIE 1x kita .,0
12-May-18,Gedung Kementrian Pun Akan Dijual,GEDUNG KEMENTRIANPUN AKAN DIJUAL?,1
9-Feb-19,Ustaz Abdul Somad Mengacungkan Jari 1 Mendukung Jokowi,"Setelah beredar vedio klarifikasi sikap netral UAS beberapa hari lalu, Ternyata UAS sdh pasti memberikan hak politiknya sebagai warga Negara. Terima Kasih UAS. #TetapJokowi",1
9-Aug-20,Metro Tv: Mafindo: Perlu Ada Kode Etik Bagi Influencer,"Beberapa waktu lalu ramai menjadi pembicaraan soal konten video yang dibuat musisi Anji bersama Hadi Pranoto yang mengklaim menemukan obat herbal covid-19. Meski Anji telah meminta maaf atas kegaduhan yang terjadi, namun yang menjadi sorotan yakni etika pembuat konten di media sosial. Masyarakat Anti Fitnah Indonesia (Mafindo) berpendapat bahwa perlu adanya kode etik sebagai pedoman bagi para influencer.",0
22-Feb-18,Ustad Di Bekasi Diserang Oknum Yang Menggunakan Atribut Pki,"Izin melaporkan Assalamualaikum. Mohon kita waspada bahaya PKI Sudah sampai ke daerah kita. Informasi dari istri Saya Kejadian siang ini di kampung gudang RT 01/02 kel. Karang satria kec. Tambun utara. Korban ustadz Ridwan Syakir. Beliau sedang sakit kedatangan 2 tamu yg tak di kenal, namun bbrp lama kemudian beliau di boyong paksa oleh 2 orang td, tapi istrinya langsung triak gak lama kemudian tetangga langsung menghajar mereka,sekarang pelaku di amankan di BKPM karang satria. Dua orang tadi bawa tas dan di dalam tasnya ada crulit dan golok dan nama2 ustadz yg akan menjadi sasaran mereka InsyaAllah kita semua dlm perlidungan Allah SWT.",1
25-Feb-18,Retas Akses Ke Akun Menggunakan Ping,Ternyata Hacker tim prabowo berhasil menembus jaringan @DivHumasPolri hanya melalui ping ke server @Twitter menggunakan CMD di windows XP hahahaha dan mereka berhasil menembus ping ping ping @prabowo @fadlizon @Fahrihamzah #08LicikdanPicik,0
26-Jan-18,Bahaya Makan Rambutan Sambil Minum Teh Manis Sebabkan Penyumbatan Saluran Pernapasan,Bahaya Makan Rambutan Sambil Minum Teh Manis Sebabkan Penyumbatan Saluran Pernapasan,0
17-Aug-20,Akun Facebook Wali Kota Payakumbuh Riza Falepi,Akun Facebook Wali Kota Payakumbuh Riza Falepi,1
25-Aug-19,Mantan Presiden Ri Ke 3 Dinobatkan Sebagai Pemilik Iq Tertinggi Sepanjang Sejarah Manusia Namun Disia-Siakan Oleh Bangsa Indonesia,MANTAN PRESIDEN RI KE 3 DINOBATKAN SEBAGAI PEMILIK IQ TERTINGGI SEPANJANG SEJARAH MANUSIA NAMUN DISIA-SIAKAN OLEH BANGSA INDONESIA Sebuah situs Opishposh.com telah merilis 10 Manusia dengan IQ tertinggi dengan judul People With The Highest IQ Ever Recorded sbb : BJ Habibie IQ 200,1
6-May-18,Ancaman Cina Bukan Lagi Fiksi,Ancaman Cina Bukan Lagi Fiksi,0
26-Jun-20,Aliran Komunis & Gerakan Pki Bangkit Lewat Pdip,"Lebih jauh, Prijanto mengatakan, istilah petugas partai yang disampaikan Ketua Umum PDIP Megawati Soekarnoputri kepada Jokowi juga dinilai modus komunisme. Sebab, istilah petugas partai mirip dengan pekerja partai yang pernah dikatakan tokoh PKI DN Aidit.",1
23-Agu-18,"Pesawat Jatuh Di Sidomukti, Probolinggo Jawa Timur",PESAWAT JATUH LOKASI SIDOMUKTI,1
19-Dec-16,Es Krim Merek Aice Bosnya Orang Cina Dan Bahannya Kimia Semua,"Siang tadi sy mampir di distributor es krim merk _*Aice*_ yg sedang marak penetrasi bisnisnya yg terletak di selatan tugu lilin makam haji, melihat banyak spanduk bertulisan china iseng2 sy tanya penjaga counter yg didepan pinggir jln, bos nya orang mana mba jakarta atau solo, dijawab : orang china, lho kok tau kalau org china apa sdh pernah ketemu? Tris dia nunjuk disebuah mobil avanza putih, itu bosnya di dlm mobil itu, ngomongnya aja pake bhs china , dia asli datang dari china .katanya. Penasaran sy tunggu si bos keluar dari mobil, betul ternyata chino!",1
23-Jun-20,Uang Kertas Kita Tahun 1954 Ada Tulisan Arab,Inilah wajah uang kertas kita tahun 1954Renungkanlah !,1
4-Mar-18,Tersangka Muslim Cyber Army Diduga Ahokers,"Irwan menerangkan bahwa seluruh akun milik Lutfi yang diduga digunakan untuk penyebaran berita bohong (hoax) maupun konten berisikan ujaran kebencian telah disita seluruhnya oleh penyidik. Dari yang berhasil diamankan tidak ada akun atas nama @Cak_Luth. Semua akun Lutfi kita sudah sita, berarti ada orang mengatasnamakan Lutfi berarti imbuh Irwan.",0
17-Mar-17,Video Pria Terbaring Berazan Adalah Kh Hasyim Muzadi,"Keempat sumber tersebut memiliki satu narasi yang sama, yakni mengatakan kalau video tersebut adalah video Dr. KH. Hasyim Muzadi mengumandangkan azan subuh sebelum wafat.",0
24-Apr-19,Video Petugas Kpps Coblosi Kertas Suara Di Halmahera Tengah Beredar,Ampunilah semua Komisioner @KPU_ID Ya Allah,0
24-Sep-17,Makam Tuhan Yesus Kristus Sedang Dibuka Untuk Pertamakalinya,Makam Tuhan Yesus Kristus sedang dibuka untuk pertamakalinya. Ini terjadi diYerusalem ketika mereka meluncurkan marmer makam Tuhan Yesus suara Sangkakala terdengar dan awan membentuk lingkaran. Puji Tuhan fenomena yang tidak dapat dijelaskan terjadi hari ini di Israel. Like Pelik Tapi Benar,0
27-Jun-18,Sindrom Siklopia,Cyclopia (juga cyclocephaly atau synophthalmia) adalah bentuk langka dari holoprosencephaly,0
6-Mar-20,Hoaks Imbauan Anak Nu Dilarang Sekolah Di Muhammadiyah,"Imbauan kepada warga NU, untuk tidak menyekolahkan anak-anaknya di sekolah Muhammadiyah karena kami ingini menjaga kondusivitas dan aset milik kami. Tolong warga NU tepo seliro dan tahu diri Prof Dr Haidar Nasir, Ketua Umum PP Muhammadiyah.",0
31-Jan-17,: Waspadai Buah Naga Oplosan,"Mengkonsumsi Buah Naga perlu kejelian dalam memilih buah yang aman dikonsumsi, karena sudah banyak beredar buah naga yang diberi hormon oplosan dalam proses membesarkan buah",0
15-Agu-18,Pengakuan Jusuf Kalla Perjuangan Moral Jokowi,*Akhirnya Tabir Kebenaran Terbuka .*,1
3-Jun-20,La Gode Menyerang Asrama Tni,Tadi siang saya ditemui dan diberitahu tetangga Ruslan Buton di Bau-Bau bhw La Gode yang dibunuh bukan petani tetapi Preman di Halmahera yg sangat meresahkan masyarakat. Dia dibunuh ketka menyerang asrama TNI. Itu sebabnya Ruslan Buton dkk dapat apresiasi warga.,1
1-Sep-18,Kak Seto Tidak Mengisi Acara Di Sampoerna Academy,"Atas pertanyaan masyarakat kepada Lembaga Perlindungan Anak Indonesia (LPAI) beberapa hari yang lalu tentang sebaran Whatsapp berisikan kabar Kak Seto akan mengisi acara di Sampoerna Academy, pihak LPAI memberikan klarifikasi.",0
